Run,Start Time,End Time,Duration (minutes),Coherence Score
62,2024-10-15 15:31:45,2024-10-15 15:37:54,6.138539469242096,0.2656481139185154
63,2024-10-15 15:37:54,2024-10-15 15:43:59,6.094631536801656,0.263681909019697
64,2024-10-15 15:43:59,2024-10-15 15:50:06,6.1028788963953655,0.2522895493447217
65,2024-10-15 15:50:06,2024-10-15 15:56:12,6.110823082923889,0.2600064546415939
66,2024-10-15 15:56:12,2024-10-15 16:02:17,6.078177281220754,0.2487818425429403
67,2024-10-15 16:02:17,2024-10-15 16:08:25,6.131307498613993,0.2627874592956473
68,2024-10-15 16:08:25,2024-10-15 16:14:30,6.08851979970932,0.2566363814114219
69,2024-10-15 16:14:30,2024-10-15 16:20:36,6.093240304787954,0.2664958671646147
70,2024-10-15 16:20:36,2024-10-15 16:26:42,6.099210437138876,0.2535041924608466
71,2024-10-15 16:26:42,2024-10-15 16:32:48,6.106431849797567,0.2716990127103788
72,2024-10-15 16:32:48,2024-10-15 16:38:54,6.0939327319463095,0.257703768019686
73,2024-10-15 16:38:54,2024-10-15 16:44:57,6.057839651902516,0.2629842408632163
74,2024-10-15 16:44:57,2024-10-15 16:51:00,6.054112350940704,0.2514211256504702
75,2024-10-15 16:51:00,2024-10-15 16:57:04,6.067334568500518,0.2682839903094598
76,2024-10-15 16:57:04,2024-10-15 17:03:07,6.048887435595194,0.2511213342787811
77,2024-10-15 17:03:07,2024-10-15 17:09:11,6.06169703801473,0.2557599401934345
78,2024-10-15 17:09:11,2024-10-15 17:15:14,6.046329446633657,0.254955199774625
79,2024-10-15 17:15:14,2024-10-15 17:21:18,6.068293980757395,0.2646912411845308
80,2024-10-15 17:21:18,2024-10-15 17:27:21,6.04875013033549,0.2665569919303238
81,2024-10-15 17:27:21,2024-10-15 17:33:24,6.044755733013153,0.2504119409102738
82,2024-10-15 17:33:24,2024-10-15 17:39:26,6.045088652769724,0.2587622339312306
83,2024-10-15 17:39:26,2024-10-15 17:45:29,6.053675778706869,0.2688256316530332
84,2024-10-15 17:45:29,2024-10-15 17:51:31,6.031682201226553,0.2581177428047824
85,2024-10-15 17:51:31,2024-10-15 17:57:33,6.03067893187205,0.263508103104727
86,2024-10-15 17:57:33,2024-10-15 18:03:37,6.060126733779907,0.2627688596301323
87,2024-10-15 18:03:37,2024-10-15 18:09:41,6.065424148241679,0.2502071494215854
88,2024-10-15 18:09:41,2024-10-15 18:15:43,6.03667490084966,0.2654393844635482
89,2024-10-15 18:15:43,2024-10-15 18:21:46,6.05950593551,0.2616618661545645
90,2024-10-15 18:21:46,2024-10-15 18:27:50,6.054677168528239,0.2652223586451819
91,2024-10-15 18:27:50,2024-10-15 18:33:53,6.049607264995575,0.2641826664966564
92,2024-10-15 18:33:53,2024-10-15 18:39:55,6.030644981066386,0.2531599995281713
93,2024-10-15 18:39:55,2024-10-15 18:45:57,6.033449486891429,0.2473480101025524
94,2024-10-15 18:45:57,2024-10-15 18:51:57,6.014383685588837,0.2507574280022858
95,2024-10-15 18:51:57,2024-10-15 18:58:00,6.049656200408935,0.2498274432033573
96,2024-10-15 18:58:00,2024-10-15 19:04:07,6.112022833029429,0.2650823910109821
97,2024-10-15 19:04:07,2024-10-15 19:10:15,6.126305719216664,0.2514808883157408
98,2024-10-15 19:10:15,2024-10-15 19:16:22,6.127675247192383,0.256229233865686
99,2024-10-15 19:16:22,2024-10-15 19:22:29,6.116360533237457,0.2574451262124794
100,2024-10-15 19:22:29,2024-10-15 19:28:40,6.183753550052643,0.2554271644501483
101,2024-10-15 19:28:40,2024-10-15 19:34:44,6.064003078142802,0.2439666422780977
102,2024-10-15 19:34:44,2024-10-15 19:40:49,6.072671365737915,0.2537394356033358
103,2024-10-15 19:40:49,2024-10-15 19:46:53,6.066142416000366,0.2553483641216162
104,2024-10-15 19:46:53,2024-10-15 19:52:56,6.049620882670085,0.2676491464179852
105,2024-10-15 19:52:56,2024-10-15 19:58:59,6.060521670182546,0.2496893798888182
106,2024-10-15 19:58:59,2024-10-15 20:05:01,6.037630367279053,0.2624163546306976
107,2024-10-15 20:05:01,2024-10-15 20:11:03,6.024913966655731,0.2562070870688495
108,2024-10-15 20:11:03,2024-10-15 20:17:05,6.041056183973948,0.2516641605265263
109,2024-10-15 20:17:05,2024-10-15 20:23:09,6.066780583063761,0.268704726697949
110,2024-10-15 20:23:09,2024-10-15 20:29:11,6.032078830401103,0.2600853232607277
111,2024-10-15 20:29:11,2024-10-15 20:35:15,6.056008982658386,0.2605335367740251
112,2024-10-15 20:35:15,2024-10-15 20:41:17,6.03795280456543,0.2501815727646748
113,2024-10-15 20:41:17,2024-10-15 20:47:20,6.054109752178192,0.2760793240956577
114,2024-10-15 20:47:20,2024-10-15 20:53:40,6.331999699274699,0.2498531427616865
115,2024-10-15 20:53:40,2024-10-15 21:00:05,6.412278115749359,0.2631574103533657
116,2024-10-15 21:00:05,2024-10-15 21:06:30,6.425173433621724,0.2642451066352165
117,2024-10-15 21:06:30,2024-10-15 21:12:50,6.331130596001943,0.2605051924158547
118,2024-10-15 21:12:50,2024-10-15 21:19:07,6.271741684277853,0.263394478812005
119,2024-10-15 21:19:07,2024-10-15 21:25:25,6.308454585075379,0.2454076827373831
120,2024-10-15 21:25:25,2024-10-15 21:31:33,6.135350720087687,0.2584605511562977
121,2024-10-15 21:31:33,2024-10-15 21:37:39,6.098449993133545,0.2445564352449175
122,2024-10-15 21:37:39,2024-10-15 21:43:54,6.250517360369364,0.2482196989966315
123,2024-10-15 21:43:54,2024-10-15 21:50:09,6.240209182103475,0.2672012718987874
124,2024-10-15 21:50:09,2024-10-15 21:56:26,6.297973016897838,0.2544976917240295
125,2024-10-15 21:56:26,2024-10-15 22:02:43,6.282699978351593,0.2598702187867439
