Run,Start Time,End Time,Duration (minutes),Coherence Score
63,2024-10-18 09:02:50,2024-10-18 09:03:00,0.16436229944229125,
64,2024-10-18 09:03:00,2024-10-18 09:03:10,0.1619503657023112,
65,2024-10-18 09:03:10,2024-10-18 09:03:20,0.1627041816711426,
66,2024-10-18 09:03:20,2024-10-18 09:03:29,0.16186214685440065,
67,2024-10-18 09:03:29,2024-10-18 09:03:39,0.16174469788869222,
68,2024-10-18 09:03:39,2024-10-18 09:03:49,0.16262946526209512,
69,2024-10-18 09:03:49,2024-10-18 09:03:59,0.1663561503092448,
70,2024-10-18 09:03:59,2024-10-18 09:04:09,0.16688466866811116,
71,2024-10-18 09:04:09,2024-10-18 09:04:18,0.1611106316248576,
72,2024-10-18 09:04:18,2024-10-18 09:04:28,0.16212801933288573,
73,2024-10-18 09:04:28,2024-10-18 09:04:38,0.16331514914830525,
74,2024-10-18 09:04:38,2024-10-18 09:04:48,0.16210449934005738,
75,2024-10-18 09:04:48,2024-10-18 09:04:57,0.15982808272043864,
76,2024-10-18 09:04:57,2024-10-18 09:05:07,0.160323166847229,
77,2024-10-18 09:05:07,2024-10-18 09:05:16,0.15755794843037924,
78,2024-10-18 09:05:16,2024-10-18 09:05:26,0.16275171438852945,
79,2024-10-18 09:05:26,2024-10-18 09:05:36,0.16201088428497315,
80,2024-10-18 09:05:36,2024-10-18 09:05:45,0.16027499834696451,
81,2024-10-18 09:05:45,2024-10-18 09:05:55,0.1627789815266927,
82,2024-10-18 09:05:55,2024-10-18 09:06:05,0.1641903003056844,
83,2024-10-18 09:06:05,2024-10-18 09:06:15,0.16287743647893269,
84,2024-10-18 09:06:15,2024-10-18 09:06:25,0.16288976669311522,
85,2024-10-18 09:06:25,2024-10-18 09:06:34,0.15996404886245727,
86,2024-10-18 09:06:34,2024-10-18 09:06:44,0.16678016980489094,
87,2024-10-18 09:06:44,2024-10-18 09:06:54,0.16332550048828126,
88,2024-10-18 09:06:54,2024-10-18 09:07:04,0.1656300147374471,
89,2024-10-18 09:07:04,2024-10-18 09:07:13,0.15837893883387247,
90,2024-10-18 09:07:13,2024-10-18 09:07:23,0.1624979535738627,
91,2024-10-18 09:07:23,2024-10-18 09:07:33,0.1659554680188497,
92,2024-10-18 09:07:33,2024-10-18 09:07:43,0.16298694610595704,
93,2024-10-18 09:07:43,2024-10-18 09:07:53,0.16333728631337482,
94,2024-10-18 09:07:53,2024-10-18 09:08:02,0.1624300996462504,
95,2024-10-18 09:08:02,2024-10-18 09:08:12,0.1637641191482544,
96,2024-10-18 09:08:12,2024-10-18 09:08:22,0.16293996969858807,
97,2024-10-18 09:08:22,2024-10-18 09:08:32,0.16135541598002115,
98,2024-10-18 09:08:32,2024-10-18 09:08:41,0.16112785339355468,
99,2024-10-18 09:08:41,2024-10-18 09:08:51,0.16444191535313923,
100,2024-10-18 09:08:51,2024-10-18 09:09:01,0.16553982893625896,
